0;1
0.207986689;0.999878279
0.773710483;0.991318049
0.940099834;0.991382372
1.97171381;0.991382372
2.204658902;0.986047192
2.603993344;0.986047192
2.737104825;0.984980513
2.870216306;0.982932919
4.600665557;0.982932919
5;0.981898402
5.332778702;0.981898402
5.698835275;0.980874605
6.264559068;0.980874605
6.46422629;0.976590023
7.296173045;0.970191739
7.529118136;0.968081609
7.995008319;0.968081609
9.126455907;0.960625579
9.991680532;0.95537795
11.38935108;0.95537795
11.42262895;0.948936783
12.12146423;0.946826654
12.12146423;0.939309875
12.38768719;0.935028867
12.78702163;0.931828831
12.88685524;0.927583558
13.718802;0.927583558
13.81863561;0.92221979
14.08485857;0.917938782
14.25124792;0.910430937
14.51747088;0.905076104
14.91680532;0.904023719
15.18302829;0.891152107
16.21464226;0.884764542
16.64725458;0.880492468
16.98003328;0.870845906
17.1797005;0.8697828
17.5124792;0.859062413
18.37770383;0.856961217
18.47753744;0.854818926
18.7437604;0.853759394
19.04326123;0.84415214
19.80865225;0.84415214
20.10815308;0.840978905
20.70715474;0.840978905
21.00665557;0.836699684
21.43926789;0.833501435
21.5391015;0.82276854
21.83860233;0.816341668
22.47088186;0.81530179
22.83693844;0.812099968
23.16971714;0.805674882
23.93510815;0.803568326
24.30116473;0.797145027
24.50083195;0.795008096
24.86688852;0.782141844
25;0.775706038
25.83194676;0.77252923
25.93178037;0.76287016
26.2312812;0.76073859
26.43094842;0.755401624
26.83028286;0.755401624
26.99667221;0.747913433
27.36272879;0.747913433
27.56239601;0.743643145
27.82861897;0.743643145
28.09484193;0.742583613
28.42762063;0.739380004
28.69384359;0.734025171
28.99334443;0.726524473
29.39267887;0.724398262
29.6921797;0.721192866
30.09151414;0.717992831
31.65557404;0.715929156
31.65557404;0.711633854
33.51913478;0.708512435
33.55241265;0.703152241
33.68552413;0.703152241
33.75207987;0.698874806
34.01830283;0.698874806
34.15141431;0.686017488
34.55074875;0.686017488
34.61730449;0.677430457
34.75041597;0.668847
35.34941764;0.66673151
35.34941764;0.661362383
35.78202995;0.658164134
35.88186356;0.648515785
36.08153078;0.648515785
36.281198;0.641031167
36.68053245;0.641031167
36.71381032;0.634590001
36.88019967;0.628155982
36.94675541;0.622790428
37.34608985;0.619590392
37.47920133;0.60995455
37.87853577;0.60995455
39.0765391;0.606797396
39.14309484;0.593915063
42.13810316;0.591928218
42.2046589;0.566159979
47.62895175;0.564303566
