0;1
0.47581054;0.996501125
0.652664674;0.987438162
0.934552483;0.985192649
1.11100706;0.980752567
2.096915166;0.980752567
2.23795896;0.978540017
2.766124018;0.978540017
2.907167812;0.976357434
3.787442907;0.976357434
3.999108487;0.971836441
4.175463175;0.968519115
5.020527266;0.968519115
5.584003216;0.967432319
5.690035785;0.964120986
6.675844003;0.964120986
6.887509583;0.959599993
7.239719511;0.958495217
7.451385091;0.953974224
7.592528774;0.95058198
8.437992423;0.946114928
8.825613133;0.942743661
9.002467268;0.933680699
9.284554855;0.929165699
9.566742333;0.923515956
9.77890736;0.913321247
9.814517921;0.90878527
10.48382666;0.905437977
10.80112525;0.900970925
11.32929031;0.900970925
11.40021177;0.895303202
11.96398738;0.890812176
12.21116364;0.882889949
12.52846223;0.878377946
12.81044993;0.87499769
13.44474744;0.869377914
13.76214592;0.863731168
14.00922229;0.856943685
14.50227623;0.855850895
14.71434137;0.846832883
15.20729542;0.846832883
15.41936056;0.837772916
16.75787815;0.832213074
17.11108697;0.819760865
17.32305222;0.811835642
17.85161683;0.807341619
18.0986932;0.800554136
18.83842395;0.797212837
19.36748801;0.787045098
19.64987526;0.779125868
19.96687419;0.778018095
20.3897059;0.774649825
20.84824807;0.765610836
21.09542432;0.75768861
21.20165667;0.75088914
21.41412136;0.737290201
21.6613975;0.728233232
21.94378476;0.720314002
22.22597224;0.714664259
22.47274893;0.711281006
22.79034719;0.703364774
23.31861214;0.70227498
23.49536638;0.694346761
23.95330921;0.692116231
24.2000859;0.688732978
24.65812862;0.685367705
25.08076056;0.684268922
25.36284815;0.679753923
25.50419161;0.67414014
26.06756767;0.67414014
26.31464403;0.667352657
26.63194262;0.662840654
26.77338598;0.656056168
26.91422999;0.656077145
27.16070702;0.656077145
27.4075836;0.651559148
27.61914929;0.648172899
27.83071498;0.644786649
28.04218078;0.642535142
28.39489016;0.635786616
28.7470002;0.635786616
29.02908779;0.631271617
29.3813976;0.629032097
29.5224414;0.626774597
29.80432921;0.624529084
29.98078378;0.620005094
30.26267159;0.617759581
30.4036155;0.616636825
30.65079175;0.608714599
30.86265711;0.601924119
31.07452247;0.595133639
31.25117682;0.588340163
31.70931943;0.583873111
32.09664047;0.583873111
32.5193723;0.581639584
32.97771468;0.574870081
33.26010194;0.566950852
33.61231186;0.565846075
34.17608748;0.561355049
34.31733106;0.556828063
34.38885185;0.54435188
34.4949843;0.538687154
34.776972;0.535306898
35.05915948;0.529657155
35.30623584;0.522869672
35.76417867;0.520639142
35.87091047;0.508165956
36.18830895;0.502630087
37.49111609;0.502630087
37.59714866;0.498100104
39.14683238;0.493692985
39.25436329;0.472708226
45.90924301;0.472708226
46.02856087;0.317257387
47.50762281;0.315113762
