0;1
0.723014257;0.991904862
1.435845214;0.987260341
2.077393075;0.981471077
2.291242363;0.971112204
2.433808554;0.957309736
2.50509165;0.943511951
2.82586558;0.93659433
3.289205703;0.934265047
3.50305499;0.930802725
3.859470468;0.92962989
4.073319756;0.912374464
4.429735234;0.907753353
4.50101833;0.890507292
4.714867617;0.890493246
4.964358452;0.881281457
5.356415479;0.880106281
5.427698574;0.872055622
6.247454175;0.869702929
6.425661914;0.858196971
6.532586558;0.834052017
8.421588595;0.829330243
8.421588595;0.805192312
8.564154786;0.795987546
8.635437882;0.774143784
8.813645621;0.766086102
9.348268839;0.766050987
9.383910387;0.755703818
9.989816701;0.752215745
9.989816701;0.741870918
10.48879837;0.740688719
10.66700611;0.713090807
10.70264766;0.686651684
11.13034623;0.683175317
11.27291242;0.669372849
11.48676171;0.662462252
12.62729124;0.660088489
12.62729124;0.645145961
12.84114053;0.623292834
13.62525458;0.618643631
13.62525458;0.61404593
14.33808554;0.61399911
14.37372709;0.608249643
14.55193483;0.607088513
14.69450102;0.597883747
14.69450102;0.577194091
15.12219959;0.577165999
15.12219959;0.571418873
15.76374745;0.57022731
15.94195519;0.563319053
16.33401222;0.562143877
16.26272912;0.552953157
16.6191446;0.552929747
16.79735234;0.531078962
17.22505092;0.529901444
17.79531568;0.526415713
18.75763747;0.521754805
19.04276986;0.488384016
19.32790224;0.488384016
19.79124236;0.482606456
19.89816701;0.478001732
20.75356415;0.474497273
21.03869654;0.454938315
21.64460285;0.454898518
21.89409369;0.441089028
22.96334012;0.438719948
23.17718941;0.422613948
23.49796334;0.414546902
24.17515275;0.409904722
24.88798371;0.404110776
25.0305499;0.385710607
26.45621181;0.383318117
26.598778;0.376412201
26.91955193;0.372942856
27.09775967;0.351092071
29.16496945;0.348657443
29.30753564;0.344050378
31.08961303;0.340485053
31.33910387;0.331273264
32.19450102;0.326619379
32.44399185;0.318557015
33.19246436;0.318507854
33.22810591;0.295517007
33.44195519;0.295502961
34.08350305;0.28166772
34.65376782;0.279331414
34.72505092;0.27243018
35.33095723;0.271240958
35.33095723;0.240206475
35.58044807;0.240190088
35.72301426;0.230985322
36.32892057;0.226347824
36.29327902;0.214855912
40.03564155;0.214610108
40.0712831;0.187021561
43.59979633;0.186789803
